Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Year,Month,Day,Hour,Day_of_Week,Is_Weekend,Avg_Number_of_Riders,Avg_Historical_Cost_of_Ride,Lag_Number_of_Riders,Lag_Historical_Cost_of_Ride
21,8,Rural,Regular,69,4.24,2024-10-21 14:00:00,Premium,176,829.5343798843528,2024,10,21,14,0,0,68.85714285714286,326.752247272931,90.0,126.57277068445282
70,35,Urban,Silver,35,4.9,2024-10-21 21:00:00,Premium,108,418.815349545453,2024,10,21,21,0,0,71.28571428571429,330.10570639747056,21.0,829.5343798843528
37,7,Suburban,Regular,1,3.92,2024-10-21 18:00:00,Economy,62,233.21310275336955,2024,10,21,18,0,0,68.0,323.6443077823562,70.0,418.815349545453
30,11,Rural,Gold,93,3.56,2024-10-21 21:00:00,Premium,155,701.141472496938,2024,10,21,21,0,0,58.42857142857143,332.07192841632985,37.0,233.21310275336955
64,22,Urban,Regular,26,4.24,2024-10-21 18:00:00,Premium,115,388.72966746525947,2024,10,21,18,0,0,55.142857142857146,329.84930600263914,30.0,701.141472496938
40,23,Urban,Silver,6,3.96,2024-10-21 21:00:00,Economy,178,528.60807288888,2024,10,21,21,0,0,50.285714285714285,341.49721444215163,64.0,388.72966746525947
28,18,Urban,Gold,100,3.62,2024-10-21 14:00:00,Premium,92,382.03843862699455,2024,10,21,14,0,0,41.42857142857143,350.7589663083814,40.0,528.60807288888
85,19,Rural,Gold,17,3.69,2024-10-21 09:00:00,Economy,164,587.331264277609,2024,10,21,9,0,0,50.57142857142857,367.2807588280493,28.0,382.03843862699455
92,77,Urban,Gold,100,4.26,2024-10-21 21:00:00,Economy,47,167.7398193291184,2024,10,21,21,0,0,53.714285714285715,364.069228259708,85.0,587.331264277609
93,56,Suburban,Regular,56,4.65,2024-10-21 18:00:00,Premium,86,304.8360144837103,2024,10,21,18,0,0,61.714285714285715,360.0751976667893,92.0,167.7398193291184
36,25,Rural,Regular,26,3.57,2024-10-21 14:00:00,Economy,122,354.1540979676975,2024,10,21,14,0,0,62.57142857142857,364.581986980992,93.0,304.8360144837103
94,50,Suburban,Regular,88,4.95,2024-10-21 21:00:00,Premium,49,250.4603273046531,2024,10,21,21,0,0,66.85714285714286,364.65832010307105,36.0,354.1540979676975
27,8,Rural,Gold,48,4.18,2024-10-21 14:00:00,Economy,167,495.2197782062817,2024,10,21,14,0,0,65.0,367.08442140225634,94.0,250.4603273046531
86,41,Rural,Regular,96,4.5,2024-10-21 09:00:00,Premium,68,301.5483736351267,2024,10,21,9,0,0,73.28571428571429,367.7852313337284,27.0,495.2197782062817
22,11,Rural,Regular,39,4.63,2024-10-21 18:00:00,Economy,101,433.03454356764814,2024,10,21,18,0,0,64.28571428571429,363.35360008228776,86.0,301.5483736351267
95,56,Rural,Silver,86,3.79,2024-10-21 09:00:00,Premium,147,671.4712089285143,2024,10,21,9,0,0,64.71428571428571,358.1288692274245,22.0,433.03454356764814
99,89,Urban,Silver,63,4.84,2024-10-21 14:00:00,Economy,16,49.71329085631081,2024,10,21,14,0,0,65.57142857142857,355.35775206120246,95.0,671.4712089285143
22,8,Rural,Regular,4,4.84,2024-10-21 09:00:00,Economy,122,408.129769999122,2024,10,21,9,0,0,63.57142857142857,366.08962923323304,99.0,49.71329085631081
100,85,Suburban,Silver,59,4.46,2024-10-21 18:00:00,Economy,110,329.4837131421355,2024,10,21,18,0,0,64.42857142857143,358.89285946114626,22.0,408.129769999122
61,38,Rural,Silver,100,4.34,2024-10-21 18:00:00,Premium,78,383.3178042225475,2024,10,21,18,0,0,69.28571428571429,353.96805344737015,100.0,329.4837131421355
33,18,Suburban,Gold,7,4.01,2024-10-21 21:00:00,Economy,105,313.06815696851334,2024,10,21,21,0,0,61.714285714285715,360.78358013085,61.0,383.3178042225475
39,22,Rural,Gold,63,3.87,2024-10-21 18:00:00,Premium,170,706.6896358975697,2024,10,21,18,0,0,64.14285714285714,368.9177998567188,33.0,313.06815696851334
37,5,Urban,Silver,75,3.88,2024-10-21 18:00:00,Premium,26,142.6153122038585,2024,10,21,18,0,0,55.857142857142854,365.1732743596418,39.0,706.6896358975697
95,53,Suburban,Silver,6,4.01,2024-10-21 14:00:00,Premium,158,708.8224028092762,2024,10,21,14,0,0,55.285714285714285,379.7669322880305,37.0,142.6153122038585
28,6,Suburban,Gold,54,4.03,2024-10-21 14:00:00,Premium,168,593.065918046481,2024,10,21,14,0,0,56.142857142857146,385.38618194078106,95.0,708.8224028092762
66,17,Urban,Gold,84,4.47,2024-10-21 21:00:00,Economy,139,604.3834014812801,2024,10,21,21,0,0,51.285714285714285,400.47305243998466,28.0,593.065918046481
60,11,Suburban,Gold,18,4.29,2024-10-21 18:00:00,Economy,26,100.2582627032478,2024,10,21,18,0,0,51.142857142857146,391.04583098310263,66.0,604.3834014812801
94,34,Suburban,Gold,99,4.54,2024-10-21 14:00:00,Premium,155,685.7612504810801,2024,10,21,14,0,0,59.857142857142854,410.6450558037632,60.0,100.2582627032478
63,12,Urban,Silver,54,4.47,2024-10-21 18:00:00,Premium,140,446.41301231617626,2024,10,21,18,0,0,63.285714285714285,421.539020439122,94.0,685.7612504810801
38,8,Suburban,Silver,59,4.44,2024-10-21 21:00:00,Premium,75,291.107936848218,2024,10,21,21,0,0,63.42857142857143,427.02352597791406,63.0,446.41301231617626
35,21,Suburban,Silver,13,4.14,2024-10-21 09:00:00,Premium,36,193.64239387562827,2024,10,21,9,0,0,54.857142857142854,405.82712644428995,38.0,291.107936848218
83,64,Suburban,Gold,78,4.01,2024-10-21 18:00:00,Economy,109,304.52612995371493,2024,10,21,18,0,0,62.714285714285715,402.0174857912321,35.0,193.64239387562827
62,14,Rural,Silver,33,4.23,2024-10-21 09:00:00,Premium,85,386.834933294766,2024,10,21,9,0,0,62.142857142857146,407.13821347594524,83.0,304.52612995371493
88,48,Urban,Gold,52,4.52,2024-10-21 21:00:00,Economy,92,230.83258579661484,2024,10,21,21,0,0,66.14285714285714,391.4612505859344,62.0,386.834933294766
68,11,Rural,Silver,89,3.66,2024-10-21 18:00:00,Economy,93,333.9106726820272,2024,10,21,18,0,0,62.42857142857143,389.63395075982675,88.0,230.83258579661484
84,64,Urban,Regular,34,4.13,2024-10-21 18:00:00,Premium,99,353.8098038704909,2024,10,21,18,0,0,65.42857142857143,383.80734179254705,68.0,333.9106726820272
40,10,Urban,Regular,60,3.87,2024-10-21 21:00:00,Premium,79,293.19813425701705,2024,10,21,21,0,0,65.71428571428571,380.84599831354785,84.0,353.8098038704909
93,20,Urban,Regular,38,4.78,2024-10-21 14:00:00,Premium,144,447.083068843808,2024,10,21,14,0,0,74.0,376.17105846575447,40.0,293.19813425701705
57,44,Urban,Gold,78,3.53,2024-10-21 18:00:00,Economy,153,584.888884974888,2024,10,21,18,0,0,70.28571428571429,390.0760273206135,93.0,447.083068843808
67,16,Suburban,Gold,24,4.52,2024-10-21 18:00:00,Premium,150,488.1872511532145,2024,10,21,18,0,0,71.0,396.1877352095969,57.0,584.888884974888
68,16,Urban,Silver,91,4.49,2024-10-21 21:00:00,Economy,77,246.7577555097292,2024,10,21,21,0,0,68.14285714285714,392.60785712766466,67.0,488.1872511532145
38,22,Urban,Gold,60,3.6,2024-10-21 09:00:00,Premium,104,312.1731588463509,2024,10,21,9,0,0,63.857142857142854,394.6649515123879,68.0,246.7577555097292
49,28,Urban,Silver,61,3.9,2024-10-21 18:00:00,Premium,172,576.281119337865,2024,10,21,18,0,0,58.857142857142854,397.36699621677406,38.0,312.1731588463509
98,59,Urban,Regular,55,4.6,2024-10-21 09:00:00,Economy,100,381.391205400882,2024,10,21,9,0,0,67.14285714285714,400.0284239422992,49.0,576.281119337865
47,9,Suburban,Gold,38,4.06,2024-10-21 09:00:00,Economy,141,543.7702542024564,2024,10,21,9,0,0,60.57142857142857,403.7196142967928,98.0,381.391205400882
27,11,Urban,Regular,97,4.78,2024-10-21 18:00:00,Premium,137,472.5224037960476,2024,10,21,18,0,0,56.285714285714285,397.0879874590439,47.0,543.7702542024564
59,29,Urban,Regular,68,4.4,2024-10-21 21:00:00,Premium,88,286.05897011629656,2024,10,21,21,0,0,55.142857142857146,404.96617676771007,27.0,472.5224037960476
56,20,Urban,Regular,74,4.05,2024-10-21 18:00:00,Economy,25,88.95619552388446,2024,10,21,18,0,0,53.42857142857143,394.32705761853555,59.0,286.05897011629656
50,39,Urban,Gold,62,3.95,2024-10-21 09:00:00,Premium,135,646.9811778631195,2024,10,21,9,0,0,55.142857142857146,404.91030644256836,56.0,88.95619552388446
93,37,Urban,Gold,37,4.75,2024-10-21 21:00:00,Economy,76,292.9246564000302,2024,10,21,21,0,0,61.42857142857143,401.8972015151511,50.0,646.9811778631195
46,22,Rural,Regular,97,3.51,2024-10-21 09:00:00,Economy,100,395.769846813748,2024,10,21,9,0,0,54.0,404.65392450999224,93.0,292.9246564000302
56,19,Suburban,Silver,16,4.46,2024-10-21 18:00:00,Premium,86,279.6798100890559,2024,10,21,18,0,0,55.285714285714285,390.42026364970843,46.0,395.769846813748
37,16,Suburban,Gold,8,4.5,2024-10-21 18:00:00,Economy,46,192.50297743378897,2024,10,21,18,0,0,56.714285714285715,392.0831858240395,56.0,279.6798100890559
85,58,Urban,Regular,85,4.1,2024-10-21 21:00:00,Premium,92,351.77029329216225,2024,10,21,21,0,0,60.42857142857143,380.18144884013566,37.0,192.50297743378897
27,7,Urban,Regular,89,3.6,2024-10-21 09:00:00,Premium,120,555.4019371049674,2024,10,21,9,0,0,56.285714285714285,378.9259828087518,85.0,351.77029329216225
44,16,Rural,Silver,31,3.96,2024-10-21 21:00:00,Premium,122,395.3781570382596,2024,10,21,21,0,0,55.42857142857143,371.9591413273178,27.0,555.4019371049674
75,51,Suburban,Regular,68,3.65,2024-10-21 14:00:00,Premium,66,261.5103067801241,2024,10,21,14,0,0,52.857142857142854,377.3342094632137,44.0,395.3781570382596
21,11,Urban,Gold,46,3.84,2024-10-21 09:00:00,Economy,103,397.5648404411393,2024,10,21,9,0,0,49.285714285714285,367.72766246188235,75.0,261.5103067801241
42,29,Suburban,Silver,67,4.59,2024-10-21 09:00:00,Premium,153,735.2764383329761,2024,10,21,9,0,0,47.285714285714285,377.356443329109,21.0,397.5648404411393
25,15,Suburban,Silver,100,4.9,2024-10-21 21:00:00,Premium,94,289.4570095389695,2024,10,21,21,0,0,45.57142857142857,377.3014124188008,42.0,735.2764383329761
67,46,Suburban,Regular,92,4.72,2024-10-21 09:00:00,Economy,32,97.6750013649232,2024,10,21,9,0,0,43.0,374.10249933511056,25.0,289.4570095389695
29,6,Suburban,Silver,24,4.37,2024-10-21 14:00:00,Economy,50,197.46392160702555,2024,10,21,14,0,0,43.285714285714285,370.5337590568876,67.0,97.6750013649232
100,70,Urban,Gold,42,4.9,2024-10-21 21:00:00,Premium,167,762.8822843495781,2024,10,21,21,0,0,51.285714285714285,383.0686707587147,29.0,197.46392160702555
37,10,Suburban,Gold,27,4.26,2024-10-21 14:00:00,Economy,143,512.44939271165,2024,10,21,14,0,0,45.857142857142854,392.45589765588255,100.0,762.8822843495781
31,14,Urban,Gold,37,4.3,2024-10-21 21:00:00,Premium,103,484.4661863877365,2024,10,21,21,0,0,47.285714285714285,397.4744147794062,37.0,512.44939271165
49,12,Suburban,Silver,30,4.37,2024-10-21 14:00:00,Premium,84,353.01840875622844,2024,10,21,14,0,0,48.285714285714285,397.4480349422641,31.0,484.4661863877365
42,19,Rural,Regular,56,4.84,2024-10-21 18:00:00,Premium,144,539.7316715337728,2024,10,21,18,0,0,50.714285714285715,405.66581951815596,49.0,353.01840875622844
61,5,Rural,Regular,48,4.15,2024-10-21 09:00:00,Economy,29,114.16365482248573,2024,10,21,9,0,0,49.857142857142854,394.5685057174452,42.0,539.7316715337728
24,7,Suburban,Gold,85,4.36,2024-10-21 21:00:00,Economy,169,521.4080460440558,2024,10,21,21,0,0,49.142857142857146,392.45247775308417,61.0,114.16365482248573
20,10,Rural,Regular,18,4.28,2024-10-21 18:00:00,Premium,123,450.3878805106937,2024,10,21,18,0,0,37.714285714285715,391.1924987316668,24.0,521.4080460440558
22,9,Urban,Silver,36,4.51,2024-10-21 18:00:00,Premium,10,82.69156896202661,2024,10,21,18,0,0,35.57142857142857,385.72362584674335,20.0,450.3878805106937
98,87,Suburban,Regular,59,4.26,2024-10-21 14:00:00,Economy,13,34.57409278115731,2024,10,21,14,0,0,45.142857142857146,376.4703236445702,22.0,82.69156896202661
30,14,Urban,Silver,64,4.45,2024-10-21 14:00:00,Economy,147,535.1718879088473,2024,10,21,14,0,0,42.42857142857143,375.1000159302696,98.0,34.57409278115731
32,13,Urban,Regular,75,4.56,2024-10-21 18:00:00,Premium,111,333.4011668412356,2024,10,21,18,0,0,41.0,373.50034797828147,30.0,535.1718879088473
22,12,Urban,Silver,49,4.88,2024-10-21 21:00:00,Premium,35,179.8388198801664,2024,10,21,21,0,0,35.42857142857143,361.3693001675384,32.0,333.4011668412356
62,8,Urban,Silver,13,4.2,2024-10-21 21:00:00,Premium,65,241.9912178461052,2024,10,21,21,0,0,40.857142857142854,353.6849273025403,22.0,179.8388198801664
51,27,Urban,Gold,8,4.31,2024-10-21 21:00:00,Economy,92,369.3803924019288,2024,10,21,21,0,0,45.285714285714285,356.46230804539476,62.0,241.9912178461052
85,74,Suburban,Regular,82,3.92,2024-10-21 18:00:00,Premium,177,704.3001292247022,2024,10,21,18,0,0,54.285714285714285,376.9737725020887,51.0,369.3803924019288
28,9,Urban,Silver,26,3.95,2024-10-21 21:00:00,Premium,114,466.9720738288303,2024,10,21,21,0,0,44.285714285714285,370.9734690342791,85.0,704.3001292247022
93,70,Suburban,Silver,21,3.81,2024-10-21 18:00:00,Economy,12,41.12164471941277,2024,10,21,18,0,0,53.285714285714285,362.5800353115918,28.0,466.9720738288303
36,9,Suburban,Silver,53,4.46,2024-10-21 21:00:00,Premium,127,404.02979977887577,2024,10,21,21,0,0,53.857142857142854,362.85536707709605,93.0,41.12164471941277
80,22,Rural,Gold,17,4.4,2024-10-21 09:00:00,Economy,141,423.75441798529033,2024,10,21,9,0,0,62.142857142857146,367.6578540069705,36.0,404.02979977887577
60,24,Rural,Regular,18,4.16,2024-10-21 09:00:00,Premium,45,165.72466245477892,2024,10,21,9,0,0,61.857142857142854,366.76524350767016,80.0,423.75441798529033
97,45,Urban,Silver,90,3.71,2024-10-21 09:00:00,Premium,151,578.8213877560842,2024,10,21,9,0,0,68.42857142857143,374.3336133231343,60.0,165.72466245477892
53,14,Suburban,Silver,24,3.99,2024-10-21 14:00:00,Premium,161,707.4493979183783,2024,10,21,14,0,0,63.857142857142854,379.4018620169146,97.0,578.8213877560842
79,22,Rural,Silver,53,3.96,2024-10-21 18:00:00,Premium,126,542.8095730212775,2024,10,21,18,0,0,71.14285714285714,384.31624254968193,53.0,707.4493979183783
44,24,Urban,Silver,55,4.08,2024-10-21 14:00:00,Premium,137,513.9900766589533,2024,10,21,14,0,0,64.14285714285714,392.73223487897616,79.0,542.8095730212775
34,12,Suburban,Regular,3,4.83,2024-10-21 21:00:00,Premium,62,298.3556200090825,2024,10,21,21,0,0,63.857142857142854,389.42526086457434,44.0,513.9900766589533
55,12,Urban,Silver,96,4.66,2024-10-21 09:00:00,Premium,48,183.2701656673754,2024,10,21,9,0,0,60.285714285714285,371.025051775721,34.0,298.3556200090825
49,29,Suburban,Regular,35,4.8,2024-10-21 18:00:00,Premium,160,468.3069201504469,2024,10,21,18,0,0,58.714285714285715,376.9867154627702,55.0,183.2701656673754
72,54,Rural,Regular,68,3.85,2024-10-21 14:00:00,Economy,74,220.4983368386397,2024,10,21,14,0,0,55.142857142857146,381.08082664522743,49.0,468.3069201504469
72,27,Urban,Gold,76,3.97,2024-10-21 09:00:00,Premium,70,265.94661511348426,2024,10,21,9,0,0,57.857142857142854,383.36358309544266,72.0,220.4983368386397
99,6,Suburban,Gold,49,4.32,2024-10-21 14:00:00,Economy,113,311.4894374116108,2024,10,21,14,0,0,60.714285714285715,368.31715486417704,72.0,265.94661511348426
21,10,Rural,Regular,22,4.42,2024-10-21 09:00:00,Economy,151,647.8477765247827,2024,10,21,9,0,0,57.42857142857143,372.8304343246149,99.0,311.4894374116108
50,25,Urban,Silver,89,4.74,2024-10-21 14:00:00,Economy,107,383.9141419544756,2024,10,21,14,0,0,59.714285714285715,369.4786995101728,21.0,647.8477765247827
61,35,Rural,Silver,4,4.77,2024-10-21 09:00:00,Premium,115,557.916185756397,2024,10,21,9,0,0,60.57142857142857,376.3086254101784,50.0,383.9141419544756
24,5,Rural,Silver,57,4.96,2024-10-21 21:00:00,Premium,70,228.7960083986281,2024,10,21,21,0,0,57.0,365.9441033056736,61.0,557.916185756397
31,17,Rural,Silver,71,4.46,2024-10-21 18:00:00,Premium,55,237.76862211931405,2024,10,21,18,0,0,51.142857142857146,370.06426888223456,24.0,228.7960083986281
35,20,Suburban,Regular,62,3.55,2024-10-21 14:00:00,Economy,117,297.0874038526085,2024,10,21,14,0,0,45.857142857142854,362.5869141425197,31.0,237.76862211931405
74,30,Urban,Regular,97,3.9,2024-10-21 18:00:00,Economy,179,794.3231511066332,2024,10,21,18,0,0,42.285714285714285,374.05142316238437,35.0,297.0874038526085
94,61,Urban,Regular,12,4.95,2024-10-21 18:00:00,Premium,133,563.8497971641384,2024,10,21,18,0,0,52.714285714285715,390.0900307691214,74.0,794.3231511066332
44,11,Rural,Silver,31,3.92,2024-10-21 14:00:00,Premium,110,339.2870734791633,2024,10,21,14,0,0,51.857142857142854,400.24713012572164,94.0,563.8497971641384
84,37,Urban,Gold,3,3.83,2024-10-21 18:00:00,Premium,69,248.9476553705649,2024,10,21,18,0,0,55.142857142857146,390.7063223744455,44.0,339.2870734791633
27,12,Suburban,Regular,39,4.51,2024-10-21 09:00:00,Premium,55,279.2686999169939,2024,10,21,9,0,0,55.57142857142857,388.9019068103041,84.0,248.9476553705649
59,36,Suburban,Regular,43,3.74,2024-10-21 18:00:00,Premium,25,145.04223833476908,2024,10,21,18,0,0,59.57142857142857,387.7420207587909,27.0,279.2686999169939
82,20,Urban,Regular,59,3.99,2024-10-21 21:00:00,Premium,45,241.8259564507362,2024,10,21,21,0,0,66.28571428571429,387.73651204561185,59.0,145.04223833476908
24,10,Urban,Gold,24,4.09,2024-10-21 09:00:00,Premium,97,430.60985477056624,2024,10,21,9,0,0,59.142857142857146,389.77749412456643,82.0,241.8259564507362
84,67,Suburban,Regular,48,4.87,2024-10-21 21:00:00,Economy,81,219.99370680056552,2024,10,21,21,0,0,57.714285714285715,373.6339467104286,24.0,430.60985477056624
52,9,Suburban,Regular,24,4.19,2024-10-21 09:00:00,Economy,102,366.7282586383836,2024,10,21,9,0,0,58.857142857142854,370.2924862040803,84.0,219.99370680056552
38,12,Rural,Silver,44,4.85,2024-10-21 18:00:00,Economy,110,356.8814026432877,2024,10,21,18,0,0,52.285714285714285,380.8178114682095,52.0,366.7282586383836
26,12,Urban,Regular,80,4.27,2024-10-21 14:00:00,Economy,134,441.4714772887345,2024,10,21,14,0,0,52.142857142857146,382.0658673852048,38.0,356.8814026432877
61,39,Suburban,Regular,82,4.49,2024-10-21 09:00:00,Premium,46,230.1431447581205,2024,10,21,9,0,0,52.42857142857143,375.6121582776325,26.0,441.4714772887345
87,41,Rural,Gold,97,4.27,2024-10-21 14:00:00,Premium,37,158.89198003545,2024,10,21,14,0,0,53.142857142857146,375.38440219698816,61.0,230.1431447581205
98,46,Suburban,Gold,55,4.71,2024-10-21 18:00:00,Economy,173,766.9193242115463,2024,10,21,18,0,0,63.714285714285715,381.6543334121703,87.0,158.89198003545
24,13,Urban,Silver,54,4.09,2024-10-21 09:00:00,Economy,161,466.7229822330101,2024,10,21,9,0,0,55.142857142857146,373.63011955599137,98.0,766.9193242115463
44,8,Urban,Gold,43,3.82,2024-10-21 21:00:00,Economy,86,233.50662384935427,2024,10,21,21,0,0,54.0,363.32002125026054,24.0,466.7229822330101
71,59,Urban,Regular,71,4.47,2024-10-21 18:00:00,Economy,31,104.1037337805616,2024,10,21,18,0,0,58.714285714285715,349.65714315431416,44.0,233.50662384935427
91,59,Urban,Silver,68,4.77,2024-10-21 21:00:00,Economy,15,38.33576819209958,2024,10,21,21,0,0,68.0,340.98981476041473,71.0,104.1037337805616
32,14,Urban,Gold,75,4.49,2024-10-21 21:00:00,Economy,177,761.0167600703148,2024,10,21,21,0,0,63.857142857142854,360.248034573846,91.0,38.33576819209958
79,24,Urban,Silver,0,4.26,2024-10-21 18:00:00,Economy,82,284.8625062809567,2024,10,21,18,0,0,62.714285714285715,354.13322077819635,32.0,761.0167600703148
73,27,Urban,Regular,55,4.27,2024-10-21 09:00:00,Premium,50,216.06019585156733,2024,10,21,9,0,0,59.142857142857146,353.98528274529394,79.0,284.8625062809567
32,16,Rural,Silver,80,4.78,2024-10-21 09:00:00,Economy,11,39.37370119886104,2024,10,21,9,0,0,60.285714285714285,346.4328522814732,73.0,216.06019585156733
22,10,Rural,Silver,5,4.44,2024-10-21 09:00:00,Premium,129,471.7821019342959,2024,10,21,9,0,0,57.142857142857146,351.775941098896,32.0,39.37370119886104
35,19,Urban,Silver,45,4.99,2024-10-21 14:00:00,Economy,159,508.6730024657942,2024,10,21,14,0,0,52.0,347.1367819635964,22.0,471.7821019342959
24,10,Suburban,Regular,79,4.3,2024-10-21 21:00:00,Economy,24,95.11851081754354,2024,10,21,21,0,0,42.42857142857143,337.5102609256987,35.0,508.6730024657942
67,31,Rural,Gold,64,3.62,2024-10-21 21:00:00,Economy,169,735.1444900755255,2024,10,21,21,0,0,47.42857142857143,343.4178710696696,24.0,95.11851081754354
100,73,Urban,Silver,95,3.98,2024-10-21 21:00:00,Premium,100,456.60307303079816,2024,10,21,21,0,0,50.42857142857143,351.01143989074194,67.0,735.1444900755255
66,16,Urban,Silver,94,4.52,2024-10-21 09:00:00,Economy,34,122.24187517858556,2024,10,21,9,0,0,49.42857142857143,347.160548326051,100.0,456.60307303079816
96,36,Urban,Regular,57,4.06,2024-10-21 18:00:00,Premium,139,599.8171406236374,2024,10,21,18,0,0,58.57142857142857,357.251539551752,66.0,122.24187517858556
60,8,Urban,Regular,68,4.84,2024-10-21 09:00:00,Premium,144,438.5186068324803,2024,10,21,9,0,0,64.0,345.39138807594685,96.0,599.8171406236374
92,31,Rural,Silver,54,3.91,2024-10-21 21:00:00,Premium,148,516.1330392078827,2024,10,21,21,0,0,72.14285714285714,343.800829477405,60.0,438.5186068324803
92,49,Urban,Silver,9,4.23,2024-10-21 18:00:00,Premium,89,397.4831040703401,2024,10,21,18,0,0,81.85714285714286,345.74069716377755,92.0,516.1330392078827
56,37,Urban,Silver,27,4.12,2024-10-21 14:00:00,Premium,68,317.8400260939533,2024,10,21,14,0,0,80.28571428571429,348.03710952122384,92.0,397.4831040703401
88,71,Rural,Regular,42,4.87,2024-10-21 14:00:00,Premium,109,330.78364034759613,2024,10,21,14,0,0,78.57142857142857,349.75427420224395,56.0,317.8400260939533
87,47,Rural,Silver,6,4.54,2024-10-21 09:00:00,Premium,162,743.3166378180009,2024,10,21,9,0,0,81.57142857142857,369.6967541850183,88.0,330.78364034759613
85,6,Suburban,Gold,92,4.11,2024-10-21 14:00:00,Economy,73,274.1712773124912,2024,10,21,14,0,0,80.0,370.7749315470768,87.0,743.3166378180009
98,54,Rural,Regular,34,4.57,2024-10-21 18:00:00,Premium,113,462.4075929220183,2024,10,21,18,0,0,85.42857142857143,371.83485615212527,85.0,274.1712773124912
28,14,Rural,Regular,24,4.2,2024-10-21 14:00:00,Economy,147,533.0802632142761,2024,10,21,14,0,0,76.28571428571429,382.2710746992489,98.0,462.4075929220183
36,9,Suburban,Silver,22,3.51,2024-10-21 21:00:00,Premium,37,143.2178421949143,2024,10,21,21,0,0,68.28571428571429,374.82072748446654,28.0,533.0802632142761
20,8,Suburban,Silver,38,4.82,2024-10-21 21:00:00,Premium,155,574.9456425421428,2024,10,21,21,0,0,63.142857142857146,382.08953548109514,36.0,143.2178421949143
94,36,Rural,Regular,41,4.57,2024-10-21 09:00:00,Economy,76,215.741761640662,2024,10,21,9,0,0,64.0,374.56521162615934,20.0,574.9456425421428
94,82,Suburban,Gold,48,4.92,2024-10-21 09:00:00,Premium,20,129.7685299495176,2024,10,21,9,0,0,65.0,371.2193911325393,94.0,215.741761640662
70,7,Urban,Regular,13,4.09,2024-10-21 14:00:00,Economy,117,321.0007657787772,2024,10,21,14,0,0,62.857142857142854,376.62301732398356,94.0,129.7685299495176
90,71,Suburban,Regular,37,3.51,2024-10-21 09:00:00,Premium,32,172.59277503910292,2024,10,21,9,0,0,61.714285714285715,356.8121323515687,70.0,321.0007657787772
42,10,Urban,Silver,56,4.01,2024-10-21 21:00:00,Premium,95,455.20978516158993,2024,10,21,21,0,0,63.714285714285715,356.42835911585473,90.0,172.59277503910292
44,18,Suburban,Gold,88,3.67,2024-10-21 21:00:00,Premium,50,199.8397440906976,2024,10,21,21,0,0,64.85714285714286,355.30612979056616,42.0,455.20978516158993
60,16,Suburban,Regular,28,3.91,2024-10-21 18:00:00,Economy,105,281.0970650985199,2024,10,21,18,0,0,70.57142857142857,361.2059075011648,44.0,199.8397440906976
26,5,Rural,Silver,7,4.75,2024-10-21 14:00:00,Premium,140,413.54800185803066,2024,10,21,14,0,0,60.857142857142854,373.7129819566957,60.0,281.0970650985199
79,13,Rural,Regular,6,4.63,2024-10-21 14:00:00,Economy,38,134.09432585149492,2024,10,21,14,0,0,58.714285714285715,352.81556748273516,26.0,413.54800185803066
26,8,Rural,Gold,65,3.58,2024-10-21 21:00:00,Premium,89,378.50396161301137,2024,10,21,21,0,0,52.42857142857143,355.936949327137,79.0,134.09432585149492
62,7,Urban,Silver,2,4.71,2024-10-21 09:00:00,Premium,28,162.05358553352147,2024,10,21,9,0,0,48.42857142857143,354.13672898320215,26.0,378.50396161301137
42,16,Rural,Gold,33,3.63,2024-10-21 09:00:00,Economy,166,513.1161277813304,2024,10,21,9,0,0,48.42857142857143,369.9281432026177,62.0,162.05358553352147
57,16,Urban,Regular,0,3.95,2024-10-21 14:00:00,Economy,97,308.6385554813678,2024,10,21,14,0,0,50.285714285714285,364.49002498752014,42.0,513.1161277813304
33,13,Rural,Gold,34,4.78,2024-10-21 09:00:00,Economy,66,239.08854651007988,2024,10,21,9,0,0,46.42857142857143,355.503876455663,57.0,308.6385554813678
22,10,Rural,Regular,26,4.97,2024-10-21 09:00:00,Economy,170,562.1650160715976,2024,10,21,9,0,0,45.857142857142854,371.0720932974648,33.0,239.08854651007988
67,44,Urban,Regular,27,4.69,2024-10-21 09:00:00,Economy,129,467.0198948894929,2024,10,21,9,0,0,44.142857142857146,362.1346067912637,22.0,562.1650160715976
62,15,Suburban,Silver,15,4.28,2024-10-21 21:00:00,Economy,73,327.43334173812747,2024,10,21,21,0,0,49.285714285714285,357.82894908150803,67.0,467.0198948894929
95,49,Rural,Regular,92,4.27,2024-10-21 21:00:00,Premium,99,332.0936161256213,2024,10,21,21,0,0,54.0,364.8240071130759,62.0,327.43334173812747
61,36,Urban,Silver,72,4.64,2024-10-21 21:00:00,Premium,109,457.0853188522962,2024,10,21,21,0,0,56.714285714285715,360.0662797206978,95.0,332.0936161256213
48,12,Rural,Silver,25,4.26,2024-10-21 21:00:00,Economy,180,552.8162271192283,2024,10,21,21,0,0,55.42857142857143,363.8762003969228,61.0,457.0853188522962
93,59,Rural,Regular,30,4.11,2024-10-21 14:00:00,Premium,89,281.0521288708149,2024,10,21,14,0,0,64.0,356.04017005235386,48.0,552.8162271192283
